TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,FTA_RATE_ON,FTA_RATE_OFF,FTA_RATE_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,OPP_EFG_PCT_ON,OPP_EFG_PCT_OFF,OPP_EFG_PCT_DIFF,OPP_FTA_RATE_ON,OPP_FTA_RATE_OFF,OPP_FTA_RATE_DIFF,OPP_TOV_PCT_ON,OPP_TOV_PCT_OFF,OPP_TOV_PCT_DIFF,OPP_OREB_PCT_ON,OPP_OREB_PCT_OFF,OPP_OREB_PCT_DIFF
Washington Wizards,"Meeks, Jodie",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,642.0,1288.0,-646.0,0.493,0.529,-0.036,0.317,0.25,0.067,0.151,0.13,0.021,0.254,0.209,0.045,0.529,0.5,0.029,0.348,0.25,0.098,0.154,0.152,0.002,0.231,0.229,0.002
Washington Wizards,"Morris, Markieff",32.0,40,-8.0,18.0,23,-5.0,14.0,17,-3.0,0.563,0.575,-0.012,794.0,1136.0,-342.0,0.517,0.518,-0.001,0.226,0.304,-0.078,0.128,0.144,-0.016,0.184,0.251,-0.067,0.518,0.503,0.015,0.242,0.308,-0.066,0.148,0.156,-0.008,0.229,0.231,-0.002
Washington Wizards,"Oubre Jr., Kelly",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,1079.0,851.0,228.0,0.516,0.52,-0.004,0.324,0.206,0.118,0.142,0.132,0.01,0.237,0.207,0.03,0.511,0.508,0.003,0.303,0.253,0.05,0.152,0.154,-0.002,0.234,0.225,0.009
Washington Wizards,"Porter Jr., Otto",36.0,40,-4.0,22.0,23,-1.0,14.0,17,-3.0,0.611,0.575,0.036,1130.0,800.0,330.0,0.525,0.506,0.019,0.248,0.305,-0.057,0.132,0.144,-0.012,0.205,0.25,-0.045,0.503,0.519,-0.016,0.239,0.342,-0.103,0.158,0.145,0.013,0.229,0.231,-0.002
Washington Wizards,"Satoransky, Tomas",31.0,40,-9.0,19.0,23,-4.0,12.0,17,-5.0,0.613,0.575,0.038,520.0,1410.0,-890.0,0.499,0.524,-0.025,0.291,0.264,0.027,0.141,0.136,0.005,0.256,0.211,0.045,0.506,0.51,-0.004,0.332,0.263,0.069,0.14,0.157,-0.017,0.229,0.23,-0.001
Washington Wizards,"Scott, Mike",36.0,40,-4.0,20.0,23,-3.0,16.0,17,-1.0,0.556,0.575,-0.019,685.0,1245.0,-560.0,0.517,0.517,0.0,0.281,0.266,0.015,0.145,0.133,0.012,0.257,0.205,0.052,0.504,0.512,-0.008,0.315,0.262,0.053,0.151,0.153,-0.002,0.234,0.228,0.006
Washington Wizards,"Smith, Jason",16.0,40,-24.0,8.0,23,-15.0,8.0,17,-9.0,0.5,0.575,-0.075,156.0,1774.0,-1618.0,0.442,0.524,-0.082,0.308,0.268,0.04,0.127,0.138,-0.011,0.213,0.225,-0.012,0.471,0.513,-0.042,0.395,0.272,0.123,0.157,0.152,0.005,0.204,0.232,-0.028
Washington Wizards,"Wall, John",29.0,40,-11.0,18.0,23,-5.0,11.0,17,-6.0,0.621,0.575,0.046,977.0,953.0,24.0,0.535,0.498,0.037,0.284,0.258,0.026,0.13,0.145,-0.015,0.214,0.233,-0.019,0.501,0.518,-0.017,0.253,0.311,-0.058,0.158,0.147,0.011,0.237,0.222,0.015
Detroit Pistons,"Bradley, Avery",32.0,39,-7.0,16.0,21,-5.0,16.0,18,-2.0,0.5,0.538,-0.038,1011.0,861.0,150.0,0.502,0.52,-0.018,0.233,0.213,0.02,0.148,0.136,0.012,0.252,0.202,0.05,0.548,0.504,0.044,0.224,0.225,-0.001,0.162,0.157,0.005,0.236,0.216,0.02
Detroit Pistons,"Bullock, Reggie",25.0,39,-14.0,16.0,21,-5.0,9.0,18,-9.0,0.64,0.538,0.102,561.0,1311.0,-750.0,0.496,0.517,-0.021,0.248,0.214,0.034,0.137,0.145,-0.008,0.23,0.23,0.0,0.548,0.519,0.029,0.195,0.237,-0.042,0.164,0.158,0.006,0.211,0.232,-0.021
Detroit Pistons,"Buycks, Dwight",7.0,39,-32.0,3.0,21,-18.0,4.0,18,-14.0,0.429,0.538,-0.109,97.0,1775.0,-1678.0,0.513,0.51,0.003,0.273,0.222,0.051,0.146,0.142,0.004,0.125,0.235,-0.11,0.512,0.529,-0.017,0.135,0.229,-0.094,0.155,0.16,-0.005,0.19,0.228,-0.038
Detroit Pistons,"Drummond, Andre",37.0,39,-2.0,20.0,21,-1.0,17.0,18,-1.0,0.541,0.538,0.003,1212.0,660.0,552.0,0.518,0.496,0.022,0.239,0.197,0.042,0.148,0.133,0.015,0.253,0.188,0.065,0.543,0.499,0.044,0.211,0.25,-0.039,0.158,0.164,-0.006,0.228,0.223,0.005
Detroit Pistons,"Ellenson, Henry",16.0,39,-23.0,8.0,21,-13.0,8.0,18,-10.0,0.5,0.538,-0.038,115.0,1757.0,-1642.0,0.482,0.512,-0.03,0.222,0.224,-0.002,0.152,0.142,0.01,0.155,0.235,-0.08,0.429,0.534,-0.105,0.235,0.224,0.011,0.157,0.16,-0.003,0.158,0.231,-0.073
Detroit Pistons,"Galloway, Langston",33.0,39,-6.0,18.0,21,-3.0,15.0,18,-3.0,0.545,0.538,0.007,493.0,1379.0,-886.0,0.523,0.506,0.017,0.209,0.23,-0.021,0.135,0.145,-0.01,0.187,0.245,-0.058,0.467,0.55,-0.083,0.233,0.222,0.011,0.153,0.162,-0.009,0.194,0.239,-0.045
Detroit Pistons,"Harris, Tobias",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,1284.0,588.0,696.0,0.522,0.483,0.039,0.221,0.232,-0.011,0.14,0.148,-0.008,0.238,0.212,0.026,0.543,0.493,0.05,0.212,0.252,-0.04,0.158,0.165,-0.007,0.232,0.213,0.019
Detroit Pistons,"Jackson, Reggie",33.0,39,-6.0,19.0,21,-2.0,14.0,18,-4.0,0.576,0.538,0.038,894.0,978.0,-84.0,0.522,0.499,0.023,0.23,0.219,0.011,0.158,0.129,0.029,0.249,0.213,0.036,0.551,0.507,0.044,0.219,0.23,-0.011,0.168,0.152,0.016,0.229,0.223,0.006
Detroit Pistons,"Johnson, Stanley",31.0,39,-8.0,16.0,21,-5.0,15.0,18,-3.0,0.516,0.538,-0.022,861.0,1011.0,-150.0,0.51,0.511,-0.001,0.216,0.231,-0.015,0.155,0.132,0.023,0.228,0.232,-0.004,0.537,0.52,0.017,0.233,0.217,0.016,0.155,0.164,-0.009,0.247,0.208,0.039
Detroit Pistons,"Kennard, Luke",34.0,39,-5.0,17.0,21,-4.0,17.0,18,-1.0,0.5,0.538,-0.038,588.0,1284.0,-696.0,0.536,0.499,0.037,0.213,0.229,-0.016,0.136,0.145,-0.009,0.22,0.234,-0.014,0.504,0.538,-0.034,0.234,0.22,0.014,0.155,0.162,-0.007,0.225,0.227,-0.002
Detroit Pistons,"Leuer, Jon",8.0,39,-31.0,5.0,21,-16.0,3.0,18,-15.0,0.625,0.538,0.087,136.0,1736.0,-1600.0,0.506,0.511,-0.005,0.218,0.225,-0.007,0.143,0.143,0.0,0.163,0.236,-0.073,0.47,0.532,-0.062,0.299,0.219,0.08,0.163,0.16,0.003,0.202,0.228,-0.026
Detroit Pistons,"Marjanovic, Boban",15.0,39,-24.0,7.0,21,-14.0,8.0,18,-10.0,0.467,0.538,-0.071,125.0,1747.0,-1622.0,0.498,0.511,-0.013,0.287,0.22,0.067,0.155,0.142,0.013,0.198,0.232,-0.034,0.523,0.528,-0.005,0.249,0.223,0.026,0.118,0.163,-0.045,0.15,0.232,-0.082
Detroit Pistons,"Montero, Luis",2.0,39,-37.0,1.0,21,-20.0,1.0,18,-17.0,0.5,0.538,-0.038,8.0,1864.0,-1856.0,0.417,0.511,-0.094,0.167,0.224,-0.057,0.202,0.142,0.06,0.111,0.231,-0.12,0.5,0.528,-0.028,0.0,0.226,-0.226,0.0,0.16,-0.16,0.0,0.227,-0.227
Detroit Pistons,"Moreland, Eric",35.0,39,-4.0,19.0,21,-2.0,16.0,18,-2.0,0.543,0.538,0.005,420.0,1452.0,-1032.0,0.493,0.515,-0.022,0.162,0.242,-0.08,0.129,0.146,-0.017,0.194,0.24,-0.046,0.514,0.532,-0.018,0.228,0.223,0.005,0.182,0.154,0.028,0.255,0.218,0.037
Detroit Pistons,"Smith, Ish",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,843.0,1029.0,-186.0,0.499,0.52,-0.021,0.213,0.234,-0.021,0.125,0.157,-0.032,0.218,0.24,-0.022,0.507,0.545,-0.038,0.239,0.212,0.027,0.154,0.165,-0.011,0.231,0.222,0.009
Detroit Pistons,"Tolliver, Anthony",36.0,39,-3.0,19.0,21,-2.0,17.0,18,-1.0,0.528,0.538,-0.01,714.0,1158.0,-444.0,0.487,0.525,-0.038,0.231,0.22,0.011,0.133,0.149,-0.016,0.24,0.224,0.016,0.514,0.536,-0.022,0.253,0.208,0.045,0.169,0.154,0.015,0.224,0.227,-0.003
Charlotte Hornets,"Bacon, Dwayne",30.0,38,-8.0,13.0,15,-2.0,17.0,23,-6.0,0.433,0.395,0.038,453.0,1381.0,-928.0,0.473,0.497,-0.024,0.285,0.324,-0.039,0.136,0.128,0.008,0.214,0.238,-0.024,0.501,0.524,-0.023,0.216,0.22,-0.004,0.124,0.142,-0.018,0.184,0.191,-0.007
Charlotte Hornets,"Batum, Nicolas",24.0,38,-14.0,9.0,15,-6.0,15.0,23,-8.0,0.375,0.395,-0.02,740.0,1094.0,-354.0,0.494,0.488,0.006,0.314,0.315,-0.001,0.127,0.132,-0.005,0.236,0.229,0.007,0.522,0.515,0.007,0.199,0.233,-0.034,0.139,0.136,0.003,0.186,0.192,-0.006
Charlotte Hornets,"Carter-Williams, Michael",27.0,38,-11.0,10.0,15,-5.0,17.0,23,-6.0,0.37,0.395,-0.025,439.0,1395.0,-956.0,0.441,0.506,-0.065,0.332,0.309,0.023,0.134,0.129,0.005,0.251,0.226,0.025,0.529,0.515,0.014,0.243,0.212,0.031,0.161,0.13,0.031,0.216,0.182,0.034
Charlotte Hornets,"Graham, Treveon",25.0,38,-13.0,10.0,15,-5.0,15.0,23,-8.0,0.4,0.395,0.005,429.0,1405.0,-976.0,0.455,0.502,-0.047,0.238,0.339,-0.101,0.125,0.132,-0.007,0.222,0.235,-0.013,0.513,0.519,-0.006,0.254,0.209,0.045,0.151,0.134,0.017,0.193,0.188,0.005
Charlotte Hornets,"Howard, Dwight",38.0,38,0.0,15.0,15,0.0,23.0,23,0.0,0.395,0.395,0.0,1136.0,698.0,438.0,0.513,0.457,0.056,0.347,0.264,0.083,0.141,0.112,0.029,0.249,0.207,0.042,0.515,0.523,-0.008,0.189,0.271,-0.082,0.134,0.143,-0.009,0.188,0.192,-0.004
Charlotte Hornets,"Kaminsky, Frank",35.0,38,-3.0,14.0,15,-1.0,21.0,23,-2.0,0.4,0.395,0.005,820.0,1014.0,-194.0,0.48,0.499,-0.019,0.309,0.319,-0.01,0.122,0.137,-0.015,0.208,0.251,-0.043,0.531,0.508,0.023,0.254,0.193,0.061,0.144,0.133,0.011,0.195,0.185,0.01
Charlotte Hornets,"Kidd-Gilchrist, Michael",32.0,38,-6.0,14.0,15,-1.0,18.0,23,-5.0,0.438,0.395,0.043,842.0,992.0,-150.0,0.507,0.477,0.03,0.329,0.302,0.027,0.121,0.137,-0.016,0.246,0.221,0.025,0.517,0.519,-0.002,0.19,0.244,-0.054,0.135,0.14,-0.005,0.186,0.192,-0.006
Charlotte Hornets,"Lamb, Jeremy",37.0,38,-1.0,15.0,15,0.0,22.0,23,-1.0,0.405,0.395,0.01,980.0,854.0,126.0,0.504,0.476,0.028,0.328,0.299,0.029,0.137,0.122,0.015,0.235,0.229,0.006,0.522,0.514,0.008,0.221,0.218,0.003,0.134,0.141,-0.007,0.178,0.202,-0.024
Charlotte Hornets,"Mathiang, Mangok",3.0,38,-35.0,2.0,15,-13.0,1.0,23,-22.0,0.667,0.395,0.272,10.0,1824.0,-1814.0,0.447,0.491,-0.044,0.053,0.316,-0.263,0.256,0.129,0.127,0.2,0.232,-0.032,0.342,0.519,-0.177,0.421,0.218,0.203,0.085,0.138,-0.053,0.077,0.19,-0.113
Charlotte Hornets,"Monk, Malik",31.0,38,-7.0,11.0,15,-4.0,20.0,23,-3.0,0.355,0.395,-0.04,429.0,1405.0,-976.0,0.455,0.502,-0.047,0.258,0.332,-0.074,0.139,0.127,0.012,0.193,0.245,-0.052,0.529,0.515,0.014,0.301,0.195,0.106,0.14,0.137,0.003,0.197,0.187,0.01
Charlotte Hornets,"O'Bryant III, Johnny",24.0,38,-14.0,9.0,15,-6.0,15.0,23,-8.0,0.375,0.395,-0.02,259.0,1575.0,-1316.0,0.438,0.5,-0.062,0.211,0.333,-0.122,0.114,0.133,-0.019,0.209,0.236,-0.027,0.509,0.519,-0.01,0.273,0.211,0.062,0.154,0.135,0.019,0.218,0.185,0.033
Charlotte Hornets,"Paige, Marcus",1.0,38,-37.0,1.0,15,-14.0,0.0,23,-23.0,1.0,0.395,0.605,3.0,1831.0,-1828.0,0.0,0.492,-0.492,0.0,0.315,-0.315,0.2,0.13,0.07,0.333,0.232,0.101,0.583,0.518,0.065,0.0,0.22,-0.22,0.0,0.138,-0.138,0.0,0.19,-0.19
Charlotte Hornets,"Stone, Julyan",6.0,38,-32.0,4.0,15,-11.0,2.0,23,-21.0,0.667,0.395,0.272,30.0,1804.0,-1774.0,0.391,0.492,-0.101,0.127,0.318,-0.191,0.211,0.128,0.083,0.071,0.235,-0.164,0.427,0.519,-0.092,0.364,0.217,0.147,0.074,0.139,-0.065,0.029,0.193,-0.164
Charlotte Hornets,"Walker, Kemba",36.0,38,-2.0,15.0,15,0.0,21.0,23,-2.0,0.417,0.395,0.022,1244.0,590.0,654.0,0.518,0.435,0.083,0.336,0.269,0.067,0.123,0.145,-0.022,0.236,0.225,0.011,0.513,0.528,-0.015,0.201,0.259,-0.058,0.135,0.143,-0.008,0.19,0.186,0.004
Charlotte Hornets,"Williams, Marvin",38.0,38,0.0,15.0,15,0.0,23.0,23,0.0,0.395,0.395,0.0,976.0,858.0,118.0,0.506,0.474,0.032,0.341,0.285,0.056,0.134,0.125,0.009,0.242,0.221,0.021,0.519,0.516,0.003,0.197,0.246,-0.049,0.131,0.146,-0.015,0.193,0.185,0.008
Charlotte Hornets,"Zeller, Cody",19.0,38,-19.0,7.0,15,-8.0,12.0,23,-11.0,0.368,0.395,-0.027,378.0,1456.0,-1078.0,0.46,0.499,-0.039,0.293,0.32,-0.027,0.117,0.133,-0.016,0.238,0.23,0.008,0.515,0.519,-0.004,0.257,0.21,0.047,0.138,0.138,0.0,0.18,0.192,-0.012
